Caller ID,Receiver ID,Call Duration (s),Carrier,Cost ($),Network Latency (ms),Time of Day,Timestamp
7726379734,9040329791,251,Verizon,17.57,59.59,Off-Peak,2025-03-08 22:41:45.678526
2051177748,8204644131,574,Verizon,40.18,185.68,Off-Peak,2025-03-30 18:41:45.678526
4074658218,3254687287,497,Verizon,34.79,62.98,Peak,2025-03-10 20:41:45.678526
3235137814,9461529100,224,Verizon,15.68,194.16,Off-Peak,2025-04-01 12:41:45.678526
3012134944,3564200761,202,AT&T,10.1,77.58,Off-Peak,2025-03-19 08:41:45.678526
6697928791,8346063464,592,Vodafone,23.68,93.92,Peak,2025-03-16 11:41:45.678526
1198260211,5692969233,310,AT&T,15.5,285.38,Peak,2025-03-22 08:41:45.678526
5191092469,1577595693,566,Vodafone,22.64,281.52,Off-Peak,2025-03-08 00:41:45.678526
3223048375,2379536635,349,Jio,10.47,239.2,Peak,2025-03-10 21:41:45.678526
5650855918,7318879600,499,T-Mobile,29.94,190.29,Off-Peak,2025-03-03 23:41:45.678526
6180039462,3648837628,368,Verizon,25.76,265.16,Off-Peak,2025-03-17 06:41:45.678526
8000463140,5489677263,423,Verizon,29.61,242.25,Peak,2025-03-29 21:41:45.678526
8030340354,8547354383,185,T-Mobile,11.1,195.44,Peak,2025-03-04 01:41:45.678526
4370596776,7884407388,441,Jio,13.23,159.71,Peak,2025-03-19 03:41:45.678526
7171834324,8720784029,365,AT&T,18.25,225.01,Peak,2025-03-13 22:41:45.678526
4262279836,8859637967,362,Verizon,25.34,130.02,Peak,2025-03-07 06:41:45.678526
6444446868,9912929910,535,Verizon,37.45,212.61,Peak,2025-03-11 23:41:45.678526
2426106880,4298659797,538,Verizon,37.66,117.5,Off-Peak,2025-03-09 22:41:45.678526
8928450304,4577707487,146,T-Mobile,8.76,193.15,Off-Peak,2025-03-07 19:41:45.678526
6986276539,9748829192,564,Verizon,39.48,133.54,Off-Peak,2025-04-01 01:41:45.678526
7679298009,9057369612,193,Jio,5.79,97.44,Peak,2025-03-04 11:41:45.678526
7725558892,8343580861,361,Verizon,25.27,248.0,Peak,2025-03-29 12:41:45.678526
8998037714,7691221662,16,Verizon,1.12,278.24,Off-Peak,2025-03-18 03:41:45.678526
7375788948,1427528891,501,Vodafone,20.04,116.01,Off-Peak,2025-03-02 01:41:45.678526
9718640536,1436512667,100,Vodafone,4.0,106.97,Off-Peak,2025-03-21 15:41:45.678526
4459084267,1069535896,114,Vodafone,4.56,124.62,Off-Peak,2025-03-30 06:41:45.678526
3622698792,6818952129,193,Jio,5.79,63.98,Peak,2025-03-27 08:41:45.678526
9719287872,4161305216,210,Jio,6.3,222.7,Peak,2025-03-02 09:41:45.678526
6139476277,9735682663,132,Verizon,9.24,149.46,Off-Peak,2025-03-26 05:41:45.678526
4809482437,4184269310,598,Jio,17.94,102.14,Peak,2025-03-25 11:41:45.678526
3471447248,9935346874,113,Verizon,7.91,214.62,Peak,2025-03-04 23:41:45.678526
1499862487,1020335312,259,AT&T,12.95,99.49,Off-Peak,2025-03-14 07:41:45.678526
3898822210,2373426547,233,Verizon,16.31,140.63,Off-Peak,2025-03-22 12:41:45.678526
9696558331,6512964918,149,Verizon,10.43,259.03,Off-Peak,2025-03-15 01:41:45.678526
7403479474,7786530510,544,AT&T,27.2,104.51,Off-Peak,2025-03-22 18:41:45.678526
1583996122,6982457391,86,Verizon,6.02,171.84,Off-Peak,2025-03-21 09:41:45.678526
9882969990,1594640581,594,T-Mobile,35.64,62.02,Peak,2025-03-07 04:41:45.678526
3071635624,6380608452,420,Verizon,29.4,139.6,Off-Peak,2025-03-24 01:41:45.678526
9349287682,2862379751,212,Jio,6.36,292.34,Peak,2025-03-05 12:41:45.678526
3682061670,5413711488,351,Verizon,24.57,285.18,Off-Peak,2025-03-24 09:41:45.678526
8019429147,9530404437,176,AT&T,8.8,115.61,Off-Peak,2025-03-10 09:41:45.678526
5329267368,5821929368,48,Jio,1.44,202.41,Off-Peak,2025-03-08 11:41:45.678526
3971807295,5420767560,134,AT&T,6.7,126.88,Peak,2025-03-04 09:41:45.678526
8885893539,2834487901,79,Jio,2.37,238.29,Peak,2025-03-06 05:41:45.678526
8077937683,4423689390,243,Jio,7.29,133.85,Off-Peak,2025-03-04 12:41:45.678526
3620147724,7306847570,52,Vodafone,2.08,86.9,Off-Peak,2025-03-17 22:41:45.678526
9770300778,2431535631,344,Verizon,24.08,63.36,Peak,2025-03-17 13:41:45.678526
4345726046,6650854167,363,T-Mobile,21.78,153.9,Peak,2025-03-11 22:41:45.678526
8820373748,4972615765,226,Vodafone,9.04,145.96,Peak,2025-03-27 11:41:45.678526
8189425015,9636959812,288,AT&T,14.4,243.83,Peak,2025-03-30 14:41:45.678526
6443902447,3449966077,356,AT&T,17.8,195.15,Peak,2025-03-12 23:41:45.678526
9231331120,7147426429,304,Verizon,21.28,222.56,Off-Peak,2025-03-18 06:41:45.678526
7934312392,5636036535,382,Verizon,26.74,170.01,Peak,2025-03-29 07:41:45.678526
6840059535,2529704853,496,AT&T,24.8,293.77,Off-Peak,2025-03-02 18:41:45.678526
7727036558,7547774924,101,T-Mobile,6.06,239.43,Peak,2025-03-17 19:41:45.678526
4165219051,5332161212,60,Vodafone,2.4,198.46,Off-Peak,2025-03-29 08:41:45.678526
3122035706,8143681265,422,AT&T,21.1,146.24,Peak,2025-03-08 20:41:45.678526
2061397012,9505736681,203,Vodafone,8.12,161.96,Off-Peak,2025-03-29 02:41:45.678526
4779599159,2765699944,178,T-Mobile,10.68,168.56,Peak,2025-03-14 09:41:45.678526
9937634129,2588187621,36,Jio,1.08,215.43,Off-Peak,2025-03-29 14:41:45.678526
3147883077,4381100595,432,Vodafone,17.28,79.08,Off-Peak,2025-03-30 01:41:45.678526
1250976190,1930041932,366,T-Mobile,21.96,56.49,Off-Peak,2025-03-24 10:41:45.678526
2166388354,3266971254,322,Verizon,22.54,91.87,Peak,2025-03-31 03:41:45.678526
3731775610,9061513132,407,Jio,12.21,82.66,Off-Peak,2025-03-13 02:41:45.678526
7454390628,4502161219,355,Verizon,24.85,155.03,Off-Peak,2025-03-15 04:41:45.678526
8767098834,1590932326,313,Jio,9.39,282.67,Peak,2025-03-30 10:41:45.678526
1970854816,3192449967,43,Jio,1.29,119.0,Off-Peak,2025-03-17 13:41:45.678526
3459197331,8034117016,412,Verizon,28.84,240.1,Peak,2025-03-13 14:41:45.678526
7273471045,6491232574,341,AT&T,17.05,225.72,Peak,2025-03-04 01:41:45.678526
5230207050,6055793663,491,AT&T,24.55,160.01,Off-Peak,2025-03-19 04:41:45.678526
5139592585,9484235782,166,Jio,4.98,279.76,Off-Peak,2025-03-21 19:41:45.678526
2894380999,5777030127,43,T-Mobile,2.58,110.51,Off-Peak,2025-03-28 10:41:45.678526
7518370496,1452770047,242,Jio,7.26,66.95,Off-Peak,2025-03-26 14:41:45.678526
4044540979,9648398106,289,Jio,8.67,239.9,Off-Peak,2025-03-29 10:41:45.678526
4835317638,2281303279,599,T-Mobile,35.94,59.9,Peak,2025-03-12 13:41:45.678526
3103690161,1994201632,599,Verizon,41.93,145.73,Off-Peak,2025-03-27 20:41:45.678526
5947205663,4380286227,468,Verizon,32.76,178.27,Peak,2025-03-14 13:41:45.678526
6796508482,3545394048,198,Verizon,13.86,143.63,Off-Peak,2025-03-29 11:41:45.678526
9721356236,1264795344,279,T-Mobile,16.74,277.99,Off-Peak,2025-03-02 06:41:45.678526
7691469462,8249918743,536,Vodafone,21.44,106.48,Peak,2025-03-11 16:41:45.678526
4920126679,9667398196,283,Jio,8.49,247.12,Off-Peak,2025-03-12 10:41:45.678526
8515275724,8877091314,167,Jio,5.01,217.44,Off-Peak,2025-03-11 00:41:45.678526
9578235926,9002034237,105,Vodafone,4.2,139.59,Peak,2025-03-06 20:41:45.678526
4241050916,8062903037,376,T-Mobile,22.56,292.54,Off-Peak,2025-03-23 01:41:45.678526
8517859667,9621017955,172,AT&T,8.6,123.49,Off-Peak,2025-03-24 15:41:45.678526
2829761305,2519738834,156,Vodafone,6.24,101.02,Off-Peak,2025-03-04 21:41:45.678526
6140362133,1234428266,482,AT&T,24.1,70.22,Peak,2025-03-03 06:41:45.678526
6429772998,4042016548,43,AT&T,2.15,270.69,Off-Peak,2025-03-30 22:41:45.678526
3430983430,2294912110,101,Vodafone,4.04,260.54,Peak,2025-04-01 14:41:45.678526
2366558095,8263448269,331,AT&T,16.55,255.86,Off-Peak,2025-03-09 20:41:45.678526
1093710318,7945473799,384,Vodafone,15.36,236.79,Peak,2025-03-08 05:41:45.678526
5196837841,6222510730,492,T-Mobile,29.52,134.54,Off-Peak,2025-03-20 18:41:45.678526
1666328978,6272903772,230,Vodafone,9.2,257.97,Peak,2025-03-20 00:41:45.678526
4222114486,7228262750,81,Verizon,5.67,184.5,Peak,2025-03-28 11:41:45.678526
7062242002,3028524423,147,T-Mobile,8.82,185.5,Peak,2025-03-28 10:41:45.678526
2464618104,8448893891,70,Verizon,4.9,275.48,Peak,2025-03-18 18:41:45.678526
2774870912,4284561283,447,Jio,13.41,254.2,Peak,2025-03-12 01:41:45.678526
3014148845,5470963776,579,Vodafone,23.16,205.59,Off-Peak,2025-03-14 08:41:45.678526
9891552353,7308020843,188,Verizon,13.16,170.56,Peak,2025-03-17 05:41:45.678526
4187302773,9706092044,189,AT&T,9.45,287.16,Off-Peak,2025-03-29 22:41:45.678526
7900589168,5480704390,347,AT&T,17.35,215.47,Peak,2025-03-13 02:41:45.678526
8730012802,2742081675,593,Verizon,41.51,287.49,Peak,2025-03-06 13:41:45.678526
6946924783,8886717469,291,Vodafone,11.64,210.06,Off-Peak,2025-03-18 07:41:45.678526
1256626706,2945875692,511,Jio,15.33,246.32,Off-Peak,2025-03-28 17:41:45.678526
6014612074,4323616629,488,Jio,14.64,291.14,Peak,2025-03-07 01:41:45.678526
1215577573,8925295618,99,AT&T,4.95,248.13,Off-Peak,2025-03-12 18:41:45.678526
4651785749,8696004081,127,Verizon,8.89,293.16,Off-Peak,2025-03-14 00:41:45.678526
1464666135,3413156351,530,T-Mobile,31.8,219.99,Off-Peak,2025-03-07 21:41:45.678526
3242403696,3847489657,90,Verizon,6.3,170.25,Peak,2025-03-08 22:41:45.678526
1878740881,6169379041,60,Jio,1.8,166.85,Off-Peak,2025-03-10 09:41:45.678526
2070010713,9446369615,533,Jio,15.99,175.48,Off-Peak,2025-03-28 18:41:45.678526
4093333992,2964325111,158,Vodafone,6.32,266.19,Peak,2025-03-12 16:41:45.678526
3661262566,2174737280,324,T-Mobile,19.44,88.83,Off-Peak,2025-03-12 04:41:45.678526
7556750413,9439666367,124,AT&T,6.2,289.73,Peak,2025-03-04 13:41:45.678526
1911933592,3897540952,404,Jio,12.12,164.49,Off-Peak,2025-03-13 00:41:45.678526
9845357979,3247660554,589,T-Mobile,35.34,179.86,Off-Peak,2025-03-24 15:41:45.678526
7481680625,3236114700,226,T-Mobile,13.56,106.5,Peak,2025-03-07 17:41:45.678526
6594750677,7469722618,563,Verizon,39.41,276.39,Peak,2025-03-09 16:41:45.678526
7167995773,1845398020,397,Jio,11.91,114.1,Off-Peak,2025-03-07 07:41:45.678526
2062894594,2217500613,168,Verizon,11.76,299.52,Off-Peak,2025-03-30 01:41:45.678526
4676838729,8607381809,522,Vodafone,20.88,104.73,Off-Peak,2025-03-19 14:41:45.678526
1668498727,6653018793,483,Verizon,33.81,215.05,Peak,2025-03-03 10:41:45.678526
7487981566,8912136455,439,Verizon,30.73,227.97,Off-Peak,2025-03-05 18:41:45.678526
1708727239,3473628586,504,AT&T,25.2,84.41,Off-Peak,2025-03-29 11:41:45.678526
2630157660,5316304812,355,Verizon,24.85,205.22,Peak,2025-03-19 12:41:45.678526
4922051170,9172591890,299,Jio,8.97,295.46,Peak,2025-03-12 20:41:45.678526
8206903153,9185618154,512,T-Mobile,30.72,139.47,Off-Peak,2025-03-18 14:41:45.678526
5567019804,6038839292,587,T-Mobile,35.22,159.58,Off-Peak,2025-03-10 08:41:45.678526
1771833080,4709422181,565,AT&T,28.25,157.21,Off-Peak,2025-03-12 01:41:45.678526
1499600299,6400004323,321,Vodafone,12.84,281.64,Peak,2025-03-28 03:41:45.678526
2463390120,5403876177,90,Jio,2.7,175.19,Peak,2025-03-07 16:41:45.678526
5008140648,3181711785,287,Verizon,20.09,195.57,Off-Peak,2025-03-12 15:41:45.678526
9058037414,1728256003,105,Jio,3.15,141.2,Peak,2025-03-06 13:41:45.678526
1721161833,6982617257,587,T-Mobile,35.22,286.07,Off-Peak,2025-03-07 17:41:45.678526
9025267099,1106222874,108,Vodafone,4.32,79.63,Peak,2025-03-31 11:41:45.678526
2210701343,8396389821,133,Vodafone,5.32,116.18,Peak,2025-03-08 04:41:45.678526
5952052564,1596867236,485,Vodafone,19.4,255.01,Peak,2025-03-28 04:41:45.678526
6289033023,1502226741,150,AT&T,7.5,227.23,Peak,2025-04-01 10:41:45.678526
1762028646,6507630818,288,Vodafone,11.52,170.88,Off-Peak,2025-03-22 14:41:45.678526
1264197752,6991046157,565,Vodafone,22.6,255.53,Peak,2025-03-24 11:41:45.678526
4936461200,9483907068,285,Vodafone,11.4,162.05,Peak,2025-03-24 13:41:45.678526
8864342237,6570547969,197,Jio,5.91,88.09,Peak,2025-03-03 21:41:45.678526
8677765561,6818991858,511,AT&T,25.55,193.84,Peak,2025-03-18 00:41:45.678526
2060367517,1444225809,543,Jio,16.29,258.09,Off-Peak,2025-03-16 00:41:45.678526
8903035378,1433021374,306,AT&T,15.3,60.28,Peak,2025-03-04 14:41:45.678526
5949188815,5713054056,385,T-Mobile,23.1,71.25,Peak,2025-03-25 10:41:45.678526
8517769708,7049672870,329,Vodafone,13.16,114.87,Peak,2025-03-12 12:41:45.678526
2063151687,7303446195,429,AT&T,21.45,67.98,Off-Peak,2025-03-06 08:41:45.678526
7906647540,1354820616,46,T-Mobile,2.76,215.67,Peak,2025-03-04 19:41:45.678526
1369179584,4594380347,272,AT&T,13.6,238.13,Off-Peak,2025-03-15 16:41:45.678526
2937689861,1295842654,213,AT&T,10.65,219.27,Off-Peak,2025-03-17 19:41:45.678526
4840403117,4864715911,138,Verizon,9.66,287.73,Peak,2025-03-04 14:41:45.678526
5395118824,4398652324,120,Jio,3.6,281.82,Peak,2025-03-08 11:41:45.678526
3806077605,8898696605,115,Verizon,8.05,200.94,Off-Peak,2025-03-18 04:41:45.678526
2954330771,4151900210,598,T-Mobile,35.88,71.92,Peak,2025-03-23 02:41:45.678526
9162185079,4959422655,36,T-Mobile,2.16,242.66,Off-Peak,2025-03-22 09:41:45.678526
9827023771,2641626761,197,Vodafone,7.88,55.32,Off-Peak,2025-03-30 03:41:45.678526
3031779929,1645619017,28,AT&T,1.4,100.0,Off-Peak,2025-03-28 18:41:45.678526
4186640362,6146914254,170,T-Mobile,10.2,290.84,Peak,2025-03-13 03:41:45.678526
2413012600,6958759805,429,Verizon,30.03,84.55,Peak,2025-03-08 09:41:45.678526
7238625631,2911152770,587,Verizon,41.09,162.29,Peak,2025-03-26 19:41:45.678526
9656262228,9250214440,60,Jio,1.8,271.45,Peak,2025-03-10 01:41:45.678526
6910807343,2346144894,168,T-Mobile,10.08,103.68,Peak,2025-03-25 00:41:45.678526
4109618071,4393097554,432,Verizon,30.24,108.48,Peak,2025-03-24 18:41:45.678526
5764559578,9930667255,480,Jio,14.4,253.71,Peak,2025-03-02 15:41:45.678526
3673088993,3022108049,107,Vodafone,4.28,114.74,Peak,2025-03-26 13:41:45.678526
8797079591,4290782152,163,Verizon,11.41,82.47,Off-Peak,2025-03-06 06:41:45.678526
8799585791,9543250845,105,Vodafone,4.2,56.56,Peak,2025-03-14 14:41:45.678526
9531541410,1101447046,31,Jio,0.93,237.85,Peak,2025-03-02 09:41:45.678526
9967271518,6288230452,193,Verizon,13.51,281.52,Off-Peak,2025-03-15 22:41:45.678526
1547719106,3616523447,451,AT&T,22.55,124.99,Off-Peak,2025-04-01 18:41:45.678526
9266346699,8393841904,172,AT&T,8.6,91.28,Off-Peak,2025-03-04 14:41:45.678526
1515642469,7921788147,411,T-Mobile,24.66,216.76,Off-Peak,2025-03-25 19:41:45.678526
5774093065,7289069556,85,Vodafone,3.4,199.98,Off-Peak,2025-03-08 05:41:45.678526
3313490981,1408087508,588,Jio,17.64,55.23,Peak,2025-03-25 06:41:45.678526
1875267808,7622849710,393,Jio,11.79,236.11,Peak,2025-03-13 23:41:45.678526
1629860106,6514561978,403,T-Mobile,24.18,127.97,Off-Peak,2025-03-04 14:41:45.678526
8452366885,5242842422,309,T-Mobile,18.54,96.34,Off-Peak,2025-03-31 13:41:45.678526
6051878775,2136896928,337,Vodafone,13.48,273.92,Off-Peak,2025-03-23 10:41:45.678526
8012016869,2713248136,143,AT&T,7.15,70.83,Peak,2025-03-21 14:41:45.678526
7444548107,6890053022,553,Jio,16.59,259.48,Off-Peak,2025-03-02 13:41:45.678526
4973877882,1235473825,598,T-Mobile,35.88,153.56,Off-Peak,2025-03-28 06:41:45.678526
9761549964,7172407347,80,AT&T,4.0,121.98,Off-Peak,2025-03-30 00:41:45.678526
9053361853,3581311922,28,Verizon,1.96,202.29,Off-Peak,2025-03-18 18:41:45.678526
8114143715,8551506894,134,T-Mobile,8.04,203.11,Off-Peak,2025-03-21 05:41:45.678526
3474075799,8863266542,586,AT&T,29.3,99.44,Off-Peak,2025-03-22 18:41:45.678526
3437950748,7979751135,61,AT&T,3.05,57.23,Peak,2025-03-18 14:41:45.678526
4128645574,2714349522,95,Jio,2.85,51.03,Off-Peak,2025-03-26 15:41:45.678526
6546543754,2140135077,89,Jio,2.67,76.3,Peak,2025-03-10 08:41:45.678526
8736863654,2241216856,448,Jio,13.44,266.93,Off-Peak,2025-03-04 14:41:45.678526
4984634356,5245721356,42,Vodafone,1.68,288.53,Off-Peak,2025-04-01 07:41:45.678526
7994711719,2366600078,163,T-Mobile,9.78,88.74,Peak,2025-03-02 18:41:45.678526
1641388657,5214401896,360,AT&T,18.0,175.61,Off-Peak,2025-03-27 05:41:45.678526
3316614035,5600099101,206,Vodafone,8.24,220.11,Peak,2025-03-24 16:41:45.678526
2317525835,9969536605,235,AT&T,11.75,155.86,Peak,2025-03-12 23:41:45.678526
3026328888,2146349305,291,Vodafone,11.64,105.62,Peak,2025-03-11 16:41:45.678526
6426588894,9572539723,594,Verizon,41.58,191.16,Peak,2025-03-24 11:41:45.678526
6077095780,2929706459,561,Jio,16.83,120.74,Peak,2025-03-23 22:41:45.678526
8746345479,2402747995,43,AT&T,2.15,225.54,Peak,2025-03-30 23:41:45.678526
6250551702,3006355864,138,Jio,4.14,263.25,Off-Peak,2025-04-01 02:41:45.678526
1816499697,7652657064,98,Jio,2.94,222.81,Off-Peak,2025-03-20 06:41:45.678526
3277608637,6770780240,325,Jio,9.75,215.96,Off-Peak,2025-03-24 19:41:45.678526
9585626588,6929571426,272,Verizon,19.04,289.89,Off-Peak,2025-03-22 22:41:45.678526
3783293072,9308951465,540,AT&T,27.0,90.18,Peak,2025-03-08 04:41:45.678526
2723789077,2864326017,229,Vodafone,9.16,144.87,Peak,2025-03-15 00:41:45.678526
2291716397,1174294297,248,T-Mobile,14.88,104.73,Peak,2025-03-18 21:41:45.678526
7737592563,5972328826,311,Vodafone,12.44,180.67,Peak,2025-03-04 22:41:45.678526
2843548962,2622259045,147,AT&T,7.35,213.66,Off-Peak,2025-03-10 23:41:45.678526
2750593906,4044011028,227,Jio,6.81,123.68,Peak,2025-04-01 03:41:45.678526
1113181935,8027445930,547,Verizon,38.29,55.29,Off-Peak,2025-03-12 11:41:45.678526
7118567160,9607900537,126,AT&T,6.3,163.04,Off-Peak,2025-03-19 16:41:45.678526
7534551998,2195000178,389,T-Mobile,23.34,232.01,Peak,2025-03-13 09:41:45.678526
6116718406,2154767800,582,Verizon,40.74,200.44,Peak,2025-03-19 14:41:45.678526
7989575475,3336746148,420,Jio,12.6,214.39,Off-Peak,2025-03-28 18:41:45.678526
2277605457,1045888251,343,AT&T,17.15,292.47,Off-Peak,2025-03-20 18:41:45.678526
1627714488,6889546979,235,Verizon,16.45,138.1,Off-Peak,2025-03-06 05:41:45.678526
8975089714,2085017574,36,T-Mobile,2.16,90.36,Peak,2025-03-31 08:41:45.678526
9556187317,3501031247,592,AT&T,29.6,253.78,Peak,2025-03-03 17:41:45.678526
9800429122,6459061273,54,T-Mobile,3.24,122.57,Peak,2025-03-20 23:41:45.678526
5172746529,6296108526,393,Verizon,27.51,255.07,Peak,2025-04-01 11:41:45.678526
5202745253,1728273383,543,AT&T,27.15,205.93,Peak,2025-03-08 04:41:45.678526
5610362186,1103390512,73,T-Mobile,4.38,105.18,Off-Peak,2025-03-20 18:41:45.678526
4602358269,8158119018,71,AT&T,3.55,227.58,Peak,2025-03-08 11:41:45.678526
6239008971,5757630380,161,Vodafone,6.44,99.99,Peak,2025-03-07 16:41:45.678526
4687287793,8191660141,41,T-Mobile,2.46,52.34,Off-Peak,2025-03-29 08:41:45.678526
7692786675,9342373385,530,T-Mobile,31.8,188.69,Off-Peak,2025-03-10 18:41:45.678526
5975222036,8575964907,346,T-Mobile,20.76,110.79,Peak,2025-03-29 11:41:45.678526
1362181300,4107729103,597,Verizon,41.79,60.93,Off-Peak,2025-04-01 11:41:45.678526
3529414922,4431523437,161,Vodafone,6.44,283.62,Off-Peak,2025-03-17 07:41:45.678526
3705090831,6566997842,176,T-Mobile,10.56,257.09,Peak,2025-03-09 13:41:45.678526
5903462526,5164707359,501,AT&T,25.05,136.58,Off-Peak,2025-03-20 07:41:45.678526
8797643603,5555022785,567,Jio,17.01,228.01,Peak,2025-03-05 15:41:45.678526
2272168827,1390061313,140,Verizon,9.8,125.41,Off-Peak,2025-03-26 18:41:45.678526
6347830092,4247852107,23,T-Mobile,1.38,286.46,Off-Peak,2025-03-29 05:41:45.678526
2902224687,8470125502,153,T-Mobile,9.18,121.0,Off-Peak,2025-03-26 23:41:45.678526
5643212097,2667060534,299,Verizon,20.93,267.3,Peak,2025-03-17 18:41:45.678526
6067871324,3674785386,283,Verizon,19.81,209.74,Off-Peak,2025-03-22 03:41:45.678526
8234146212,6192282646,445,AT&T,22.25,164.12,Peak,2025-03-28 14:41:45.678526
1242150542,4938940717,334,AT&T,16.7,240.3,Peak,2025-03-08 13:41:45.678526
4437285201,9010740545,288,Jio,8.64,146.35,Off-Peak,2025-03-02 23:41:45.678526
9230391681,7991717211,156,Jio,4.68,101.5,Off-Peak,2025-03-30 22:41:45.678526
5596632774,3123420942,359,Vodafone,14.36,101.28,Peak,2025-03-04 12:41:45.678526
4810515566,2798206888,306,AT&T,15.3,188.63,Off-Peak,2025-03-18 06:41:45.678526
8363881758,7866506802,243,T-Mobile,14.58,188.26,Peak,2025-03-01 19:41:45.678526
4149013949,3745324360,259,Verizon,18.13,293.62,Peak,2025-03-02 11:41:45.678526
7348689528,5530101916,401,Vodafone,16.04,246.51,Peak,2025-03-26 10:41:45.678526
1783853278,5438393214,142,Verizon,9.94,166.17,Off-Peak,2025-03-04 05:41:45.678526
6818997507,6265351193,159,Verizon,11.13,206.35,Peak,2025-03-18 16:41:45.678526
7767859870,7410887251,459,T-Mobile,27.54,76.91,Peak,2025-03-26 06:41:45.678526
1046594384,7358398740,53,T-Mobile,3.18,110.0,Off-Peak,2025-03-20 18:41:45.678526
2714277133,8200269030,554,Vodafone,22.16,256.3,Peak,2025-03-14 08:41:45.678526
6681376583,4871711737,155,Verizon,10.85,244.56,Peak,2025-03-09 03:41:45.678526
1305431425,8905121694,308,T-Mobile,18.48,282.57,Off-Peak,2025-03-17 13:41:45.678526
5340853203,9496925320,495,T-Mobile,29.7,104.66,Off-Peak,2025-03-25 02:41:45.678526
9873249021,6279895877,12,Vodafone,0.48,68.55,Off-Peak,2025-03-06 19:41:45.678526
5521331733,7090178210,47,T-Mobile,2.82,183.24,Off-Peak,2025-03-08 15:41:45.678526
2128814630,3725871956,136,Vodafone,5.44,272.46,Peak,2025-03-23 20:41:45.678526
2272903132,2084739959,531,Jio,15.93,131.3,Peak,2025-03-21 20:41:45.678526
9129336112,2158594196,479,Verizon,33.53,276.11,Off-Peak,2025-03-31 14:41:45.678526
1281810747,1419924010,472,Jio,14.16,107.31,Peak,2025-03-27 04:41:45.678526
4924290329,6641234086,416,T-Mobile,24.96,210.47,Off-Peak,2025-03-26 22:41:45.678526
1362172663,7423985719,213,Verizon,14.91,126.44,Peak,2025-03-06 11:41:45.678526
1251860927,1788167168,581,AT&T,29.05,205.96,Peak,2025-03-14 04:41:45.678526
7444756511,3897981612,18,T-Mobile,1.08,226.76,Off-Peak,2025-03-09 02:41:45.678526
2240887717,8354028536,452,Vodafone,18.08,126.83,Off-Peak,2025-03-29 03:41:45.678526
1803441940,9851425343,381,Jio,11.43,251.48,Peak,2025-04-01 12:41:45.678526
6415555949,5856309432,583,AT&T,29.15,155.15,Off-Peak,2025-03-22 22:41:45.678526
7602208910,5028744311,449,Jio,13.47,97.33,Peak,2025-03-06 08:41:45.678526
5263510632,3130267883,46,Vodafone,1.84,77.08,Off-Peak,2025-03-20 10:41:45.678526
1548472279,5988963534,598,AT&T,29.9,67.43,Peak,2025-03-28 09:41:45.678526
9976656713,7170044813,177,Verizon,12.39,145.5,Peak,2025-03-18 18:41:45.678526
1100076166,7390005457,517,Vodafone,20.68,114.24,Peak,2025-03-14 18:41:45.678526
1749992869,1047484777,588,AT&T,29.4,173.12,Off-Peak,2025-03-24 10:41:45.678526
9600427425,2538349734,450,Verizon,31.5,203.65,Off-Peak,2025-03-25 15:41:45.678526
9705661771,4457599615,368,Vodafone,14.72,141.39,Off-Peak,2025-03-12 21:41:45.678526
6361711274,1966907348,340,T-Mobile,20.4,94.22,Peak,2025-03-10 06:41:45.678526
4594313402,6026808455,210,Jio,6.3,140.81,Peak,2025-03-25 15:41:45.678526
1311478093,7948146993,588,AT&T,29.4,126.47,Peak,2025-03-20 07:41:45.678526
7870854521,3503689171,544,Vodafone,21.76,163.11,Peak,2025-03-19 01:41:45.678526
6755674842,5500825079,388,Verizon,27.16,153.65,Off-Peak,2025-03-26 10:41:45.678526
2019601380,2474346513,128,Vodafone,5.12,209.26,Off-Peak,2025-03-12 01:41:45.678526
3877234912,9807728121,577,Vodafone,23.08,246.27,Peak,2025-03-10 20:41:45.678526
5701454436,1696787728,384,T-Mobile,23.04,97.63,Peak,2025-03-19 09:41:45.678526
5448769928,8230773886,119,Vodafone,4.76,97.71,Off-Peak,2025-03-24 14:41:45.678526
5500839543,8182051789,289,T-Mobile,17.34,83.13,Off-Peak,2025-03-26 12:41:45.678526
6170978943,2304237968,345,AT&T,17.25,163.78,Peak,2025-03-20 17:41:45.678526
1335439287,6146349141,204,Jio,6.12,53.64,Off-Peak,2025-03-10 06:41:45.678526
1146793592,4014739572,359,Vodafone,14.36,84.16,Peak,2025-03-07 05:41:45.678526
7702203711,2507537155,266,Verizon,18.62,189.38,Peak,2025-03-04 00:41:45.678526
6877581179,2976593180,157,Verizon,10.99,80.81,Peak,2025-03-02 03:41:45.678526
7687765202,3160274456,482,Verizon,33.74,199.23,Peak,2025-03-21 00:41:45.678526
5362669643,3157827328,194,T-Mobile,11.64,133.98,Peak,2025-03-06 13:41:45.678526
8063580156,5024615181,13,Verizon,0.91,121.17,Off-Peak,2025-03-28 21:41:45.678526
8185391370,5814043985,76,Jio,2.28,110.71,Off-Peak,2025-03-02 18:41:45.678526
2106302221,5413051879,194,Jio,5.82,66.87,Peak,2025-03-27 19:41:45.678526
8649295371,8353948364,67,Verizon,4.69,134.6,Peak,2025-03-29 13:41:45.678526
3762119898,9132932335,300,Jio,9.0,130.2,Peak,2025-03-20 21:41:45.678526
